ticker,date,cds_spread_bps
CCL,2019-06-30,5.856657855941021
CCL,2019-09-30,5.846504494091517
CCL,2019-12-31,5.786444323910867
CCL,2020-03-31,6.047986326870781
CCL,2020-06-30,6.685489998321684
CCL,2020-09-30,6.331699976035911
CCL,2020-12-31,6.280854190453529
CCL,2021-03-31,6.047393657154911
CCL,2021-06-30,5.938770719210015
CCL,2021-09-30,5.825587467977428
CCL,2021-12-31,5.765549939518661
CCL,2022-03-31,5.905266050118324
COP,2018-03-31,5.352944690311185
COP,2018-06-30,5.64587361030532
COP,2018-09-30,5.638130287947341
COP,2018-12-31,5.718670938869562
COP,2019-03-31,5.690967138930314
COP,2019-06-30,5.533335193884216
COP,2019-09-30,5.491268007808557
COP,2019-12-31,5.534320467744996
COP,2020-03-31,5.646557962428684
COP,2020-06-30,6.01196106297498
COP,2020-09-30,5.539123264152006
COP,2020-12-31,5.518570303566573
COP,2021-03-31,5.538361333479725
COP,2021-06-30,5.43164472925575
COP,2021-09-30,5.349619433769863
COP,2021-12-31,5.416162773795976
COP,2022-03-31,5.558082698100817
CVX,2018-03-31,5.198837307228783
CVX,2018-06-30,5.517290440912575
CVX,2018-09-30,5.472045153227011
CVX,2018-12-31,5.543874715248295
CVX,2019-03-31,5.541574448813914
CVX,2019-06-30,5.390557183983867
CVX,2019-09-30,5.282408859892451
CVX,2019-12-31,5.273982826431444
CVX,2020-03-31,5.421990188600296
CVX,2020-06-30,5.879890667929175
CVX,2020-09-30,5.317995948379633
CVX,2020-12-31,5.262744233598883
CVX,2021-03-31,5.223435040946257
CVX,2021-06-30,5.156190422262052
CVX,2021-09-30,5.09223283667163
CVX,2021-12-31,5.115001304079005
CVX,2022-03-31,5.323510846827015
DAL,2018-03-31,5.647236499551081
DAL,2018-06-30,5.869471801046174
DAL,2018-09-30,5.736657786874705
DAL,2018-12-31,5.824532493639658
DAL,2019-03-31,5.9204294150732295
DAL,2019-06-30,5.8535144524618365
DAL,2019-09-30,5.848941006530536
DAL,2019-12-31,5.740278016655653
DAL,2020-03-31,6.068234576970483
DAL,2020-06-30,6.5458912243400444
DAL,2020-09-30,6.350013543352939
DAL,2020-12-31,6.154785135532938
DAL,2021-03-31,5.842603583108361
DAL,2021-06-30,5.773055458868981
DAL,2021-09-30,5.662144050330426
DAL,2021-12-31,5.770895715252473
DAL,2022-03-31,5.923937154227803
DIS,2018-03-31,5.208241215741254
DIS,2018-06-30,5.495661186524684
DIS,2018-09-30,5.433353183503733
DIS,2018-12-31,5.52562357548223
DIS,2019-03-31,5.570454655173452
DIS,2019-06-30,5.446014676487297
DIS,2019-09-30,5.319996354723771
DIS,2019-12-31,5.36497871192941
DIS,2020-03-31,5.484632870104612
DIS,2020-06-30,5.697096569516592
DIS,2020-09-30,5.285986975009659
DIS,2020-12-31,5.248206367349766
DIS,2021-03-31,5.346501377994999
DIS,2021-06-30,5.1403932923309865
DIS,2021-09-30,5.068826441922978
DIS,2021-12-31,5.219359501050727
DIS,2022-03-31,5.415924868199087
F,2018-03-31,5.624073778629326
F,2018-06-30,5.810640699933504
F,2018-09-30,5.7248735542218485
F,2018-12-31,5.893216485710675
F,2019-03-31,5.928114755231005
F,2019-06-30,5.857134315494896
F,2019-09-30,5.801613349939018
F,2019-12-31,5.849510790251609
F,2020-03-31,6.022591151361455
F,2020-06-30,6.491576090025713
F,2020-09-30,6.203465955858468
F,2020-12-31,5.9837870450271975
F,2021-03-31,5.811156433645813
F,2021-06-30,5.755679473171718
F,2021-09-30,5.872071005037015
F,2021-12-31,5.811240008638739
F,2022-03-31,5.955082269989579
GM,2018-03-31,5.560329609209276
GM,2018-06-30,5.7802731639992135
GM,2018-09-30,5.765489813718144
GM,2018-12-31,5.889538862421594
GM,2019-03-31,5.995382053195803
GM,2019-06-30,5.62660041967971
GM,2019-09-30,5.819544370603901
GM,2019-12-31,5.848004480314999
GM,2020-03-31,6.053401434483832
GM,2020-06-30,6.436862185283887
GM,2020-09-30,6.042932590511032
GM,2020-12-31,6.013596174693965
GM,2021-03-31,5.981643503036589
GM,2021-06-30,5.691046620864959
GM,2021-09-30,5.824144762210513
GM,2021-12-31,5.746815021757751
GM,2022-03-31,5.872230222586093
GOOGL,2018-03-31,4.820877931545138
GOOGL,2018-06-30,5.287047443248635
GOOGL,2018-09-30,5.213018755486334
GOOGL,2018-12-31,5.340225767633761
GOOGL,2019-03-31,5.322625891424932
GOOGL,2019-06-30,5.129486945341871
GOOGL,2019-09-30,5.073684201193594
GOOGL,2019-12-31,4.905795959939025
GOOGL,2020-03-31,5.022310313633994
GOOGL,2020-06-30,5.35140899599964
GOOGL,2020-09-30,4.797403176883926
GOOGL,2020-12-31,4.779335003470078
GOOGL,2021-03-31,4.7717759703765505
GOOGL,2021-06-30,4.746306541594275
GOOGL,2021-09-30,4.489276738442289
GOOGL,2021-12-31,4.713225173705295
GOOGL,2022-03-31,5.060338403981941
GS,2018-03-31,5.26661912718488
GS,2018-06-30,5.580288446377448
GS,2018-09-30,5.538151365910192
GS,2018-12-31,5.640371737886912
GS,2019-03-31,5.613982705386766
GS,2019-06-30,5.499884942753636
GS,2019-09-30,5.4148559898560595
GS,2019-12-31,5.380330809480667
GS,2020-03-31,5.504351417272309
GS,2020-06-30,5.777433449579004
GS,2020-09-30,5.404737081653229
GS,2020-12-31,5.254376358954653
GS,2021-03-31,5.219943133280933
GS,2021-06-30,5.257970924720932
GS,2021-09-30,5.197642003077358
GS,2021-12-31,5.264112781647264
GS,2022-03-31,5.443883698849665
HON,2018-03-31,5.253576985607578
HON,2018-06-30,5.517769496117256
HON,2018-09-30,5.510376828495675
HON,2018-12-31,5.53723106939274
HON,2019-03-31,5.5348267968395835
HON,2019-06-30,5.431722159510924
HON,2019-09-30,5.326925213244942
HON,2019-12-31,5.3093265136879255
HON,2020-03-31,5.4091576300034605
HON,2020-06-30,5.741517512286212
HON,2020-09-30,5.316765071398042
HON,2020-12-31,5.248502666164976
HON,2021-03-31,5.179713996408884
HON,2021-06-30,5.164234044800298
HON,2021-09-30,5.124227156604019
HON,2021-12-31,5.195379310397084
HON,2022-03-31,5.37731235465057
IBM,2018-03-31,5.070758556696012
IBM,2018-06-30,5.439569267404737
IBM,2018-09-30,5.392643060200192
IBM,2018-12-31,5.531342536290254
IBM,2019-03-31,5.507935813593716
IBM,2019-06-30,5.279221102284859
IBM,2019-09-30,5.182549053774279
IBM,2019-12-31,5.215431340071426
IBM,2020-03-31,5.287967744335082
IBM,2020-06-30,5.598865077268956
IBM,2020-09-30,5.1447265524764045
IBM,2020-12-31,5.067887995175087
IBM,2021-03-31,5.104667458190124
IBM,2021-06-30,5.034713734238063
IBM,2021-09-30,4.928926989868206
IBM,2021-12-31,5.03797137061955
IBM,2022-03-31,5.231381513921496
INTC,2018-03-31,5.058882836272618
INTC,2018-06-30,5.518501172762075
INTC,2018-09-30,5.447300526295726
INTC,2018-12-31,5.522375236056199
INTC,2019-03-31,5.5423644116697774
INTC,2019-06-30,5.425686945270196
INTC,2019-09-30,5.297907412683292
INTC,2019-12-31,5.265993219742665
INTC,2020-03-31,5.42090870018341
INTC,2020-06-30,5.7313151992763
INTC,2020-09-30,5.246408674313325
INTC,2020-12-31,5.18470135182265
INTC,2021-03-31,5.230881734103696
INTC,2021-06-30,5.144094072102344
INTC,2021-09-30,4.945824532774224
INTC,2021-12-31,5.083537803700614
INTC,2022-03-31,5.3182830976574715
JNJ,2018-03-31,4.84279987290511
JNJ,2018-06-30,5.216354291716986
JNJ,2018-09-30,5.17719005710654
JNJ,2018-12-31,5.25527560500449
JNJ,2019-03-31,5.299427589068656
JNJ,2019-06-30,5.015815770259463
JNJ,2019-09-30,4.948866176014249
JNJ,2019-12-31,4.952241077486623
JNJ,2020-03-31,4.984880021036824
JNJ,2020-06-30,5.3115501775452785
JNJ,2020-09-30,4.629650197408388
JNJ,2020-12-31,4.594647015006755
JNJ,2021-03-31,4.5833417922375554
JNJ,2021-06-30,4.550881118585931
JNJ,2021-09-30,4.454095322661555
JNJ,2021-12-31,4.577648510364363
JNJ,2022-03-31,4.9416669760093015
JPM,2018-03-31,5.133231771733597
JPM,2018-06-30,5.43923122405129
JPM,2018-09-30,5.412122512114201
JPM,2018-12-31,5.466900405365028
JPM,2019-03-31,5.447296907442438
JPM,2019-06-30,5.317705787538296
JPM,2019-09-30,5.204642468403193
JPM,2019-12-31,5.167280467978312
JPM,2020-03-31,5.3120544663262805
JPM,2020-06-30,5.7318254777109825
JPM,2020-09-30,5.244106354002966
JPM,2020-12-31,5.151937102454903
JPM,2021-03-31,5.107508250809693
JPM,2021-06-30,4.985476509563044
JPM,2021-09-30,4.962190760200626
JPM,2021-12-31,5.023274922084694
JPM,2022-03-31,5.289957327884446
KO,2018-03-31,5.2367186945606665
KO,2018-06-30,5.484870713341388
KO,2018-09-30,5.434214727293463
KO,2018-12-31,5.515370715039078
KO,2019-03-31,5.515554385655748
KO,2019-06-30,5.397279430244447
KO,2019-09-30,5.283701426458998
KO,2019-12-31,5.2667035201596715
KO,2020-03-31,5.307877336152298
KO,2020-06-30,5.618578119185725
KO,2020-09-30,5.220565953836277
KO,2020-12-31,5.12408935362665
KO,2021-03-31,5.0971182537647195
KO,2021-06-30,5.053452135295568
KO,2021-09-30,4.9574624669656675
KO,2021-12-31,5.092657537114
KO,2022-03-31,5.253336610273039
M,2018-03-31,6.006387287430622
M,2018-06-30,6.373959020634028
M,2018-09-30,6.589676677122718
M,2018-12-31,6.507456905372813
M,2019-03-31,6.484253769839946
M,2019-06-30,6.466753481893796
M,2019-09-30,6.348648791055223
M,2019-12-31,6.459124538864135
M,2020-03-31,6.589821380146232
M,2020-06-30,6.871041969448864
M,2020-09-30,6.7374967860534145
M,2020-12-31,6.5966109517791445
M,2021-03-31,6.596462756359521
M,2021-06-30,6.43927932466796
M,2021-09-30,6.510809258457428
M,2021-12-31,6.589869181841755
M,2022-03-31,6.4559360639019925
MCD,2018-03-31,5.519299570648801
MCD,2018-06-30,5.781348370616932
MCD,2018-09-30,5.699138406102317
MCD,2018-12-31,5.729048817118668
MCD,2019-03-31,5.700317182893871
MCD,2019-06-30,5.620793172240278
MCD,2019-09-30,5.477520201891935
MCD,2019-12-31,5.580409743022009
MCD,2020-03-31,5.596880461846264
MCD,2020-06-30,5.914499253461783
MCD,2020-09-30,5.344915874804848
MCD,2020-12-31,5.332528848039593
MCD,2021-03-31,5.308866974817703
MCD,2021-06-30,5.3463623231121185
MCD,2021-09-30,5.347501871150813
MCD,2021-12-31,5.385437208767867
MCD,2022-03-31,5.544312358528077
MRK,2018-03-31,5.155624457405472
MRK,2018-06-30,5.489371356600594
MRK,2018-09-30,5.395914923740526
MRK,2018-12-31,5.462099536334027
MRK,2019-03-31,5.441439914785111
MRK,2019-06-30,5.304177737565552
MRK,2019-09-30,5.220839680829042
MRK,2019-12-31,5.205973016531599
MRK,2020-03-31,5.273720078477102
MRK,2020-06-30,5.522478512762987
MRK,2020-09-30,5.08023594158728
MRK,2020-12-31,4.951134954858344
MRK,2021-03-31,5.004143198499323
MRK,2021-06-30,5.021521584895649
MRK,2021-09-30,4.909658562301579
MRK,2021-12-31,5.164819852906151
MRK,2022-03-31,5.309749489973706
MS,2018-03-31,5.31514962234209
MS,2018-06-30,5.628660728078769
MS,2018-09-30,5.55083211744237
MS,2018-12-31,5.640324435559849
MS,2019-03-31,5.589567103661364
MS,2019-06-30,5.479643590807668
MS,2019-09-30,5.405544598468166
MS,2019-12-31,5.355035021015433
MS,2020-03-31,5.523426168709925
MS,2020-06-30,5.887241230266603
MS,2020-09-30,5.368788621259335
MS,2020-12-31,5.253525639188355
MS,2021-03-31,5.2884630906503345
MS,2021-06-30,5.279332959933792
MS,2021-09-30,5.163345785230023
MS,2021-12-31,5.256060146953446
MS,2022-03-31,5.510174014541346
MSFT,2018-03-31,4.8089249230389015
MSFT,2018-06-30,5.281899352390482
MSFT,2018-09-30,5.172769288599244
MSFT,2018-12-31,5.342206875078281
MSFT,2019-03-31,5.339247770246853
MSFT,2019-06-30,5.0818942837756245
MSFT,2019-09-30,4.979420125294867
MSFT,2019-12-31,4.896826014084233
MSFT,2020-03-31,5.046919476370764
MSFT,2020-06-30,5.4393439949472455
MSFT,2020-09-30,4.813243946545999
MSFT,2020-12-31,4.803704002754115
MSFT,2021-03-31,4.641285656464624
MSFT,2021-06-30,4.676961814368513
MSFT,2021-09-30,4.449466831062888
MSFT,2021-12-31,4.653159542698314
MSFT,2022-03-31,5.06243779859989
ORCL,2018-03-31,5.444597836287805
ORCL,2018-06-30,5.690751223060478
ORCL,2018-09-30,5.65911794190621
ORCL,2018-12-31,5.742598147836491
ORCL,2019-03-31,5.6625208324866385
ORCL,2019-06-30,5.463097068810857
ORCL,2019-09-30,5.599369881210647
ORCL,2019-12-31,5.588352545263106
ORCL,2020-03-31,5.545020792374628
ORCL,2020-06-30,5.7469587873417165
ORCL,2020-09-30,5.369827408473661
ORCL,2020-12-31,5.305163926789881
ORCL,2021-03-31,5.308267117190727
ORCL,2021-06-30,5.349298863150821
ORCL,2021-09-30,5.358604929631094
ORCL,2021-12-31,5.416096500680806
ORCL,2022-03-31,5.582026560943817
OXY,2018-03-31,5.611518785660827
OXY,2018-06-30,5.80624492224693
OXY,2018-09-30,5.850673546571372
OXY,2018-12-31,5.87218965763414
OXY,2019-03-31,5.908513968226201
OXY,2019-06-30,5.745572122625359
OXY,2019-09-30,5.76369534074293
OXY,2019-12-31,5.763806931570883
OXY,2020-03-31,5.943343370098521
OXY,2020-06-30,6.388636880123351
OXY,2020-09-30,6.025335233752656
OXY,2020-12-31,5.851115733077964
OXY,2021-03-31,5.860709951018114
OXY,2021-06-30,5.802381620494008
OXY,2021-09-30,5.729293251598916
OXY,2021-12-31,5.749011815867856
OXY,2022-03-31,5.883105701526662
PFE,2018-03-31,5.12726003456325
PFE,2018-06-30,5.395112332082091
PFE,2018-09-30,5.38966638550298
PFE,2018-12-31,5.4965690917724705
PFE,2019-03-31,5.530157887349567
PFE,2019-06-30,5.342571131608927
PFE,2019-09-30,5.268681146020809
PFE,2019-12-31,5.207214848332786
PFE,2020-03-31,5.305540629296651
PFE,2020-06-30,5.5272762344960675
PFE,2020-09-30,5.171793936351146
PFE,2020-12-31,5.049339009199524
PFE,2021-03-31,5.0430841803229605
PFE,2021-06-30,4.949591062217068
PFE,2021-09-30,5.01647545268945
PFE,2021-12-31,5.215518213661218
PFE,2022-03-31,5.399404454649114
PG,2018-03-31,5.020007210639212
PG,2018-06-30,5.3236469312700985
PG,2018-09-30,5.308104078163224
PG,2018-12-31,5.434943921507135
PG,2019-03-31,5.409194764916606
PG,2019-06-30,5.218136901892782
PG,2019-09-30,5.134007127719587
PG,2019-12-31,5.120026402808131
PG,2020-03-31,5.208813341261245
PG,2020-06-30,5.475582478212655
PG,2020-09-30,4.866945862795841
PG,2020-12-31,4.814407403781818
PG,2021-03-31,4.815002024321539
PG,2021-06-30,4.868890860313192
PG,2021-09-30,4.748766043143397
PG,2021-12-31,4.850550879944146
PG,2022-03-31,5.128365631525077
T,2018-03-31,5.564742345165986
T,2018-06-30,5.806819912696599
T,2018-09-30,5.718185810038916
T,2018-12-31,5.786420390507699
T,2019-03-31,5.778496334581013
T,2019-06-30,5.741061502203466
T,2019-09-30,5.63172048603928
T,2019-12-31,5.636474724293003
T,2020-03-31,5.6272145721778495
T,2020-06-30,5.834416114302727
T,2020-09-30,5.543241926555874
T,2020-12-31,5.457775010673587
T,2021-03-31,5.497801938860338
T,2021-06-30,5.472359646957937
T,2021-09-30,5.4305502972554995
T,2021-12-31,5.492674558958725
T,2022-03-31,5.732177791878733
UAL,2018-03-31,5.611928500252499
UAL,2018-06-30,5.863600644949656
UAL,2018-09-30,5.8936276223146065
UAL,2018-12-31,5.90523328433002
UAL,2019-03-31,5.905509149693478
UAL,2019-06-30,5.778420731353842
UAL,2019-09-30,5.849237992846883
UAL,2019-12-31,5.8007463566534545
UAL,2020-03-31,6.049557964890752
UAL,2020-06-30,6.693526030765803
UAL,2020-09-30,6.4090601641251315
UAL,2020-12-31,6.15185422476462
UAL,2021-03-31,5.904421791164607
UAL,2021-06-30,5.925430549786888
UAL,2021-09-30,5.837754091237031
UAL,2021-12-31,5.853219349605494
UAL,2022-03-31,6.017184040413498
VZ,2018-03-31,5.520239279192119
VZ,2018-06-30,5.822307289167482
VZ,2018-09-30,5.808307082496575
VZ,2018-12-31,5.834868789592594
VZ,2019-03-31,5.790983553920165
VZ,2019-06-30,5.735702717355955
VZ,2019-09-30,5.628039210598602
VZ,2019-12-31,5.570195510062674
VZ,2020-03-31,5.581552418322473
VZ,2020-06-30,5.768442593519082
VZ,2020-09-30,5.474690324667165
VZ,2020-12-31,5.341251048309068
VZ,2021-03-31,5.434839608257177
VZ,2021-06-30,5.447191428829594
VZ,2021-09-30,5.440669952414506
VZ,2021-12-31,5.47800824995742
VZ,2022-03-31,5.619328345383386
WFC,2018-03-31,5.295488943878332
WFC,2018-06-30,5.5876885212265055
WFC,2018-09-30,5.497395241787819
WFC,2018-12-31,5.5853794698857735
WFC,2019-03-31,5.591901695027013
WFC,2019-06-30,5.471702817523844
WFC,2019-09-30,5.424659183202642
WFC,2019-12-31,5.362164151369363
WFC,2020-03-31,5.463603525685514
WFC,2020-06-30,5.852342453370908
WFC,2020-09-30,5.522815013344015
WFC,2020-12-31,5.349643093047459
WFC,2021-03-31,5.406161657994441
WFC,2021-06-30,5.331028078369226
WFC,2021-09-30,5.26745121831917
WFC,2021-12-31,5.289017899597809
WFC,2022-03-31,5.496375024793176
WMT,2018-03-31,5.049961564547976
WMT,2018-06-30,5.419030335074218
WMT,2018-09-30,5.373610242881073
WMT,2018-12-31,5.42626389585783
WMT,2019-03-31,5.382928865986503
WMT,2019-06-30,5.237051972500988
WMT,2019-09-30,5.106384484715833
WMT,2019-12-31,5.046970470250198
WMT,2020-03-31,5.137918153774669
WMT,2020-06-30,5.427401628674004
WMT,2020-09-30,4.972421588151113
WMT,2020-12-31,4.905677466350921
WMT,2021-03-31,4.877647853012307
WMT,2021-06-30,4.842154310780474
WMT,2021-09-30,4.7707672655846896
WMT,2021-12-31,4.890693182178765
WMT,2022-03-31,5.138121310857131
XOM,2018-03-31,5.2287174957693985
XOM,2018-06-30,5.498126656950681
XOM,2018-09-30,5.481454733056601
XOM,2018-12-31,5.522204152499404
XOM,2019-03-31,5.526982475171404
XOM,2019-06-30,5.370820165923523
XOM,2019-09-30,5.325593398753626
XOM,2019-12-31,5.295171340814401
XOM,2020-03-31,5.389453226900817
XOM,2020-06-30,5.728586407678362
XOM,2020-09-30,5.3463976519799585
XOM,2020-12-31,5.2775866714596384
XOM,2021-03-31,5.312496317924116
XOM,2021-06-30,5.210297854460257
XOM,2021-09-30,5.146295188453922
XOM,2021-12-31,5.194042331683732
XOM,2022-03-31,5.390522959317805
