ticker,date,hist_volatility,rating,hy_oas,ig_oas,risk_free,usd_index,sector_Energy,sector_Financials,sector_Healthcare,sector_Industrials,sector_Technology,sector_Telecom,region_Northeast,region_South,region_Southeast,region_West
AAPL,2021-09-30,-0.5932752706478105,-1.7102667433759506,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
AAPL,2021-12-31,-0.5278382639393884,-1.7102667433759506,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
AAPL,2022-03-31,-0.15565598627350594,-1.7102667433759506,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ABT,2018-03-31,-0.2896318267830437,-0.11105628203739935,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2018-06-30,-0.41886535520041607,-0.11105628203739935,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2018-09-30,-0.7911280479566541,-0.11105628203739935,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2018-12-31,-0.5017474377285772,-0.11105628203739935,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2019-03-31,-0.09196899986070843,-0.11105628203739935,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2019-06-30,-0.6416273426952919,-0.11105628203739935,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2019-09-30,-0.6285675559826422,-0.11105628203739935,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2019-12-31,-0.5661371164053295,-0.11105628203739935,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2020-03-31,-0.3713674718155069,-0.11105628203739935,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2020-06-30,1.4317834122099318,-0.11105628203739935,3.1100318329816536,0.037986870891856,-1.5106219113547208,2.370978632909195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2020-09-30,-0.09662715524561993,-0.11105628203739935,1.2891579123191876,-1.104108297194642,-1.5585060902629115,0.8830962280511567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2020-12-31,-0.19616699699745485,-0.11105628203739935,0.44865142568371275,-1.2735108431477336,-1.2816507108536543,-0.25460287686909827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2021-03-31,-0.501273658253289,-0.11105628203739935,-0.5060546749051547,-1.2547985478276236,-0.6715009823636339,-0.7697447723344607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2021-06-30,-0.4022304997433027,-0.11105628203739935,-0.8728201658041468,-1.128816683804485,-0.3415911276116129,-0.9481604770780102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2021-09-30,-0.5256212674359513,-0.11105628203739935,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2021-12-31,-0.6978658778292072,-0.11105628203739935,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABT,2022-03-31,-0.44315358825132783,-0.11105628203739935,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA,2018-03-31,-0.2896318267830437,0.6885489486318763,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2018-06-30,0.0472457686737433,0.6885489486318763,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2018-09-30,-0.4438104282303953,0.6885489486318763,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2018-12-31,-0.12638550780566918,0.6885489486318763,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2019-03-31,0.32123331236586644,0.6885489486318763,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2019-06-30,-0.09269687431453907,0.6885489486318763,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2019-09-30,-0.1626323135971676,0.6885489486318763,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2019-12-31,-0.16295998463541417,0.6885489486318763,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2020-03-31,0.7309401995856419,0.6885489486318763,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2020-06-30,5.1790995576937755,0.6885489486318763,3.1100318329816536,0.037986870891856,-1.5106219113547208,2.370978632909195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2020-09-30,2.280508166483284,0.6885489486318763,1.2891579123191876,-1.104108297194642,-1.5585060902629115,0.8830962280511567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2020-12-31,0.9870964359281207,0.6885489486318763,0.44865142568371275,-1.2735108431477336,-1.2816507108536543,-0.25460287686909827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2021-03-31,0.6875698904148774,0.6885489486318763,-0.5060546749051547,-1.2547985478276236,-0.6715009823636339,-0.7697447723344607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2021-06-30,0.31820514370981845,0.6885489486318763,-0.8728201658041468,-1.128816683804485,-0.3415911276116129,-0.9481604770780102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2021-09-30,-0.03093086908611537,0.6885489486318763,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2021-12-31,0.004498488146402045,0.6885489486318763,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BA,2022-03-31,0.5011375866107791,0.6885489486318763,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
BAC,2018-03-31,-0.2896318267830437,-0.9106615127066751,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2018-06-30,-0.23441335192293936,-0.9106615127066751,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2018-09-30,-0.564371298179981,-0.9106615127066751,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2018-12-31,-0.4774847183473249,-0.9106615127066751,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2019-03-31,-0.07254231965696188,-0.9106615127066751,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2019-06-30,-0.43006963897835704,-0.9106615127066751,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2019-09-30,-0.34642333431124755,-0.9106615127066751,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2019-12-31,-0.43507129111340137,-0.9106615127066751,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2020-03-31,0.03096539197790762,-0.9106615127066751,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2020-06-30,2.8595510810112668,-0.9106615127066751,3.1100318329816536,0.037986870891856,-1.5106219113547208,2.370978632909195,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2020-09-30,0.8155356101204421,-0.9106615127066751,1.2891579123191876,-1.104108297194642,-1.5585060902629115,0.8830962280511567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2020-12-31,0.24003767041482296,-0.9106615127066751,0.44865142568371275,-1.2735108431477336,-1.2816507108536543,-0.25460287686909827,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2021-03-31,0.14098424330261455,-0.9106615127066751,-0.5060546749051547,-1.2547985478276236,-0.6715009823636339,-0.7697447723344607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2021-06-30,-0.3441470602317312,-0.9106615127066751,-0.8728201658041468,-1.128816683804485,-0.3415911276116129,-0.9481604770780102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2021-09-30,-0.35292572710540593,-0.9106615127066751,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2021-12-31,-0.35315494502762035,-0.9106615127066751,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BAC,2022-03-31,-0.12552980530872995,-0.9106615127066751,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
C,2018-03-31,-0.2896318267830437,-0.11105628203739935,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2018-06-30,-0.35907540867946564,-0.11105628203739935,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2018-09-30,-0.5663807422444803,-0.11105628203739935,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2018-12-31,-0.4367406414229538,-0.11105628203739935,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2019-03-31,-0.06978775112938468,-0.11105628203739935,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2019-06-30,-0.3782882920046879,-0.11105628203739935,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2019-09-30,-0.2693474220601004,-0.11105628203739935,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2019-12-31,-0.31844826667549186,-0.11105628203739935,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2020-03-31,0.25114542365992576,-0.11105628203739935,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2020-06-30,3.6239445723008292,-0.11105628203739935,3.1100318329816536,0.037986870891856,-1.5106219113547208,2.370978632909195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2020-09-30,1.3278216596888435,-0.11105628203739935,1.2891579123191876,-1.104108297194642,-1.5585060902629115,0.8830962280511567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2020-12-31,0.33817059163067187,-0.11105628203739935,0.44865142568371275,-1.2735108431477336,-1.2816507108536543,-0.25460287686909827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2021-03-31,0.3144970024200866,-0.11105628203739935,-0.5060546749051547,-1.2547985478276236,-0.6715009823636339,-0.7697447723344607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2021-06-30,-0.29693765201438077,-0.11105628203739935,-0.8728201658041468,-1.128816683804485,-0.3415911276116129,-0.9481604770780102,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2021-09-30,-0.38027214407355203,-0.11105628203739935,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2021-12-31,-0.4699061788775962,-0.11105628203739935,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C,2022-03-31,-0.3323623379014538,-0.11105628203739935,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CAT,2018-03-31,-0.2896318267830437,-0.11105628203739935,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2018-06-30,0.046249770927912146,-0.11105628203739935,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2018-09-30,-0.28628703665390515,-0.11105628203739935,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2018-12-31,0.1442070610166203,-0.11105628203739935,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2019-03-31,0.47001136436708524,-0.11105628203739935,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2019-06-30,-0.2596710533308466,-0.11105628203739935,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2019-09-30,-0.3455053252848467,-0.11105628203739935,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2019-12-31,-0.23400782371764964,-0.11105628203739935,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2020-03-31,-0.07856995410214908,-0.11105628203739935,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2020-06-30,1.7420515134000996,-0.11105628203739935,3.1100318329816536,0.037986870891856,-1.5106219113547208,2.370978632909195,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2020-09-30,0.2928425816935647,-0.11105628203739935,1.2891579123191876,-1.104108297194642,-1.5585060902629115,0.8830962280511567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2020-12-31,0.04807147747829808,-0.11105628203739935,0.44865142568371275,-1.2735108431477336,-1.2816507108536543,-0.25460287686909827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2021-03-31,-0.0918406686877894,-0.11105628203739935,-0.5060546749051547,-1.2547985478276236,-0.6715009823636339,-0.7697447723344607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2021-06-30,-0.3074893511456856,-0.11105628203739935,-0.8728201658041468,-1.128816683804485,-0.3415911276116129,-0.9481604770780102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2021-09-30,-0.413501917004115,-0.11105628203739935,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2021-12-31,-0.29818627972159106,-0.11105628203739935,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,2022-03-31,-0.16942716581492928,-0.11105628203739935,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL,2018-03-31,-0.2896318267830437,1.488154179301152,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2018-06-30,-0.52218056989278,1.488154179301152,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2018-09-30,-0.35378971629462225,1.488154179301152,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2018-12-31,-0.36518076961477497,1.488154179301152,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2019-03-31,0.18072802220533296,1.488154179301152,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2019-06-30,-0.2262200676621347,1.488154179301152,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2019-09-30,-0.21322738872315164,1.488154179301152,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2019-12-31,-0.07291317253901193,1.488154179301152,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2020-03-31,1.2582143530554812,1.488154179301152,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2020-06-30,7.604661956698055,1.488154179301152,3.1100318329816536,0.037986870891856,-1.5106219113547208,2.370978632909195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2020-09-30,3.5696013884777824,1.488154179301152,1.2891579123191876,-1.104108297194642,-1.5585060902629115,0.8830962280511567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2020-12-31,2.8702993276083446,1.488154179301152,0.44865142568371275,-1.2735108431477336,-1.2816507108536543,-0.25460287686909827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2021-03-31,2.1633882993426745,1.488154179301152,-0.5060546749051547,-1.2547985478276236,-0.6715009823636339,-0.7697447723344607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2021-06-30,1.0308505937110104,1.488154179301152,-0.8728201658041468,-1.128816683804485,-0.3415911276116129,-0.9481604770780102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2021-09-30,0.9116402411600414,1.488154179301152,-0.9281576371257424,-1.314411856619114,-0.6858140404307104,-0.4577209668702442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2021-12-31,0.7866528358977439,1.488154179301152,-0.9169390026026325,-0.9795965022411158,-0.4158806979135552,0.09343953283234041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CCL,2022-03-31,1.4373422782898615,1.488154179301152,-0.5641724597743186,0.049097917944519995,0.12483411605192823,0.267104318776608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COP,2018-03-31,-0.2896318267830437,-0.11105628203739935,-0.6153472089606115,0.7162589943354332,1.1699069272935128,-2.2182746014837167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2018-06-30,-0.19068768200676012,-0.11105628203739935,-0.6609101816736347,1.2036088282644817,1.3797256826136155,-1.34867633454009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2018-09-30,-0.23842655649709857,-0.11105628203739935,-0.6624609316489767,1.2843382858233712,1.383847651353098,-0.34362510274301933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2018-12-31,-0.08681942942329093,-0.11105628203739935,-0.040600648459981334,1.6590332418398739,1.5357270743606846,0.3366503263840908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2019-03-31,0.10083325216730062,-0.11105628203739935,0.13308349788891996,1.3114078243312106,1.0332548537951025,-0.043103352338609756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2019-06-30,-0.4083498384024514,-0.11105628203739935,-0.09051571151245794,0.720394496153241,0.6267408697958643,0.24696634626188108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2019-09-30,-0.15009851568638496,-0.11105628203739935,-0.02855137456431563,0.09955994656232289,-0.07341275957511288,0.5936945680687649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2019-12-31,0.0852192061101988,-0.11105628203739935,-0.1527127143696441,-0.07062060987404382,-0.08122206981059417,0.5734176541521071,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP,2020-03-31,0.5806310962355565,-0.11105628203739935,1.0583180425281324,0.04417693456245132,-0.6338367850872862,1.0185608768212184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
